id.int64()	user_id.int64()	product_id.int64()	subtotal.double()	tax.double()	total.double()	discount.double()	created_at.date(2006-03-02 15:04:05.99999999)	quantity.int32()
12023	1589	92	124.89242686579996	8.74	91.74979721590888		2020-03-22 15:16:05.26	1
12024	1589	8	98.83823503993958	6.92	74.00536232283109		2018-09-20 19:59:06.59	5
12025	1589	111	55.526746186906664	3.89	38.790615778951455		2020-02-14 11:19:16.687	2
12026	1589	176	57.92480943352658	4.05	41.63174117916423		2018-07-12 05:24:02.658	5
12027	1589	116	114.42485125407785	8.01	68.86416176744909		2018-08-29 16:11:56.122	7
12028	1589	87	117.25536340498041	8.21	148.02748837630855		2020-02-28 03:37:47.537	1
12029	1589	141	126.20312547576883	8.83	94.58595457802699		2018-06-13 07:29:46.7	6
12030	1590	109	119.04991068193098	7.44	179.8812289246437		2019-10-12 03:20:46.341	7
12031	1590	146	126.04727121216614	7.88	171.3472017051209		2019-06-10 19:25:00.2	6
12032	1590	31	105.65346467128523	6.6	76.65663235774807		2019-07-27 01:42:30.622	5
12033	1590	105	52.723521442619514	3.3	71.72226526649028	7.565031177822224	2019-08-31 10:57:25.704	7
12034	1590	114	77.91196471862148	4.87	74.85931863117717		2018-02-15 06:55:12.201	2
12035	1590	176	57.92480943352658	3.62	87.85060387462927		2020-04-16 15:26:28.275	3
12036	1590	32	107.1448636959614	6.7	66.49634944893985		2018-03-24 14:06:59.624	1
12037	1590	148	138.9817182254566	8.69	219.46058990930894		2018-05-12 22:37:24.908	3
12038	1590	141	126.20312547576883	7.89	97.97032932100494		2019-08-31 08:39:42.657	7
12039	1590	41	42.33927237126308	2.65	71.75480878526076		2017-05-27 11:50:16.852	4
12040	1590	105	35.149014295079674	2.2	42.72118055050214		2017-03-28 20:59:07.976	1
12041	1591	179	45.549391048892794	3.13	51.25965168514145		2017-01-13 10:00:29.618	2
12042	1591	117	36.683234169385244	2.52	39.1628240331894		2017-04-05 05:08:23.551	3
12043	1591	17	79.93608046792765	5.5	92.01923970949912		2018-05-23 09:31:27.028	4
12044	1591	88	105.41292031622555	7.25	113.52478207990285		2018-11-20 21:07:33.029	4
12045	1591	98	112.41825444654248	7.73	199.3406144036669	7.565031177822224	2018-01-16 05:55:54.345	2
12046	1591	184	116.09741230191975	7.98	103.93819216754835		2019-05-07 17:30:58.192	4
12047	1591	3	53.08311732230858	3.65	26.844362169139984		2018-06-20 11:23:07.297	7
12048	1591	53	29.517248267676894	2.03	13.74458767038444	6.338185330856511	2016-12-02 12:29:31.78	2
12049	1591	144	61.1983004605443	4.21	110.7401484038477		2018-09-19 13:37:14.274	4
12050	1591	2	105.11984419607644	7.23	80.34470482891682		2018-10-20 10:59:17.195	4
12051	1591	173	122.3651993029456	8.41	89.36504410978824		2018-07-22 12:17:38.863	4
12052	1591	46	118.0495173798411	8.12	54.03194648781729		2019-03-07 00:57:12.704	1
12053	1591	11	132.45679913492563	9.11	149.7640732396186		2018-06-20 23:45:05.72	3
12054	1592	5	82.7450976850356	4.55	75.41520023862827		2016-11-07 10:32:44.691	2
12055	1592	172	122.3651993029456	6.73	118.41694519597736		2019-04-13 03:58:55.352	2
12056	1592	77	101.01691728415972	5.56	92.585886756275	6.338185330856511	2018-06-11 04:26:35.309	5
12057	1592	187	98.9770008385166	5.44	79.43408551957047		2018-07-28 00:58:55.346	5
12058	1592	188	33.87738254731509	1.86	58.39286055366571		2019-10-31 04:53:59.491	4
12059	1592	126	83.49598746872304	4.59	104.79599057347359		2017-09-25 08:57:09.16	4
12060	1592	64	143.4221774571866	7.89	234.1972482145491		2018-04-20 19:14:09.783	3
12061	1592	156	30.615804149046195	1.68	19.977055417510552		2018-10-22 17:06:44.552	4
12062	1592	129	148.1672972165937	8.15	97.77118256998725		2019-09-15 17:11:40.709	4
12063	1592	184	77.3982748679465	4.26	52.81961519151244		2017-07-18 05:48:02.847	4
12064	1592	169	59.53172693453274	3.27	26.992564669706425		2018-09-05 00:11:52.597	3
12065	1592	105	52.723521442619514	2.9	38.53739682662318		2019-04-30 16:37:32.135	2
12066	1592	168	79.28781795635516	4.36	60.60501584909986		2017-06-19 09:42:08.293	5
12067	1592	76	63.82421061366486	3.51	52.14360841683652		2019-03-31 21:04:17.606	1
12068	1592	89	42.47974183693326	2.34	46.918672711054164		2017-06-05 10:48:10.073	7
12069	1592	49	131.42865839323724	7.23	77.93604793003433		2019-04-30 15:49:53.723	3
12070	1593	177	128.8192981944599	7.09	192.3567116744521		2019-12-10 06:50:03.794	2
12071	1593	193	50.38077396807232	2.77	75.00919106696797	6.338185330856511	2019-05-06 07:40:46.479	2
12072	1593	126	125.24398120308456	6.89	80.86578031172587		2018-10-16 11:57:03.977	3
12073	1593	49	131.42865839323724	7.23	172.78944014894896		2018-03-21 10:44:05.985	1
12074	1593	3	53.08311732230858	2.92	60.906701974269744		2020-01-16 11:36:04.547	2
12075	1593	89	42.47974183693326	2.34	48.158388360097554	1.8381853308565108	2017-11-15 04:25:04.114	3
12076	1593	52	103.67587240151535	5.7	85.4089200536589		2018-07-15 12:25:12.837	5
12077	1593	124	110.93145648834248	6.1	144.210536387858		2018-02-17 11:15:29.802	2
12078	1593	12	116.01427581618326	6.38	189.42323931667602		2019-06-26 04:30:12.819	7
12079	1593	123	110.93145648834248	6.1	199.6095552344003		2019-02-06 15:25:52.155	1
12080	1593	132	127.88197029833711	7.03	218.73999242428047		2018-10-11 12:49:22.03	4
12081	1593	5	124.1176465275534	6.83	140.37574646322017		2019-08-13 03:04:34.856	6
12082	1593	170	105.07665741496471	5.78	102.00362384281937		2020-03-23 01:38:41.523	1
12083	1593	66	136.16126271106958	7.49	155.6400517530196		2019-09-23 22:45:12.557	7
12084	1593	134	42.49233549998661	2.34	34.50774499327368		2018-12-19 11:05:43.351	3
12085	1593	42	38.00410713690931	2.09	66.15216249907334		2020-03-04 22:54:51.868	1
12086	1593	163	33.56789820016516	1.85	20.421825365843354		2019-12-28 03:30:24.216	2
12087	1593	84	81.87627832636537	4.5	69.18286256650482		2018-09-15 18:46:33.674	7
12088	1593	160	47.59120561297272	2.62	75.20424440312061		2019-08-05 06:38:15.4	10
12089	1593	75	125.81276373452337	6.92	145.88159939979505		2019-02-11 12:08:01.067	2
12090	1593	67	41.24480890795779	2.27	20.807806784747445		2018-12-22 10:53:50.661	2
12091	1593	191	128.5841852057933	7.07	226.48216084638622		2020-01-24 23:34:10.852	2
12092	1593	113	110.47725376186015	6.08	113.07449208819463		2019-12-08 21:52:39.554	2
12093	1593	84	81.87627832636537	4.5	125.94548846255516	4.617347001107425	2018-09-26 05:05:02.076	4
12094	1593	193	50.38077396807232	2.77	37.87434994135427		2019-05-17 22:47:33.149	5
12095	1593	49	131.42865839323724	7.23	168.20421607537457		2019-08-24 14:32:16.473	10
12096	1593	11	132.45679913492563	7.29	87.16777801862193		2018-11-02 23:40:44.564	3
12097	1593	21	60.57501609456816	3.33	89.2436942468209		2018-07-29 10:26:12.984	4
12098	1593	179	45.549391048892794	2.51	75.62562530861744		2016-10-05 09:06:35.802	5
12099	1593	89	63.719612755399886	3.5	103.75762652048293	9.117347001107426	2020-02-21 07:40:50.473	2
12100	1593	187	65.98466722567774	3.63	41.157875849119705		2017-12-03 22:11:01.39	3
12101	1593	7	148.22900526552291	8.15	105.5948441525734		2018-07-13 06:36:02.95	7
12102	1593	5	124.1176465275534	6.83	87.80417862512168		2019-03-14 21:06:41.283	1
12103	1593	176	57.92480943352658	3.19	52.46163831743221		2019-03-06 00:18:39.531	1
12104	1593	172	122.3651993029456	6.73	67.45431002994829		2019-05-29 06:14:23.651	5
12105	1593	186	98.9770008385166	5.44	160.06434690582532		2018-11-05 03:39:10.59	4
12106	1595	153	66.79892314178237	4.01	101.37983746821529		2018-05-23 13:32:04.897	5
12107	1595	5	124.1176465275534	7.45	75.31037263888753		2018-07-02 02:44:20.599	4
12108	1595	24	74.87095783152942	4.49	59.862785696610075	4.617347001107425	2017-10-19 04:17:31.585	6
12109	1595	64	95.61478497145774	5.74	101.69423094635683		2017-09-16 10:21:54.394	7
12110	1596	69	73.38772304360626	2.13	54.33780602378811	6.116739832501099	2019-12-25 23:00:58.661	2
12111	1596	1	44.19489169601981	1.28	58.21742030719951		2018-07-03 00:45:10.084	6
12112	1596	36	87.29125153827623	2.53	144.0667153399366		2017-07-22 14:29:24.375	7
12113	1596	29	123.57448218067185	3.58	78.72173068776216		2019-08-22 06:40:57.694	8
12114	1596	197	70.14610686710009	2.03	82.74376806079401		2019-03-15 05:41:22.639	1
12115	1596	64	143.4221774571866	4.16	134.7160726554467		2019-08-15 16:07:26.143	8
12116	1596	12	116.01427581618326	3.36	137.74060434422591		2018-08-31 19:24:16.388	9
12117	1596	5	124.1176465275534	3.6	147.45386983085504	8.405282629827964	2019-01-05 03:34:59.916	2
12118	1596	98	112.41825444654248	3.26	76.7672063791296		2020-02-05 12:32:29.831	2
12119	1596	68	76.82895921539838	2.23	51.856680707252046		2017-01-03 21:22:56.838	3
12120	1596	182	84.48940370476112	2.45	86.02593417673222		2018-11-21 16:26:32.578	4
12121	1597	130	75.02573869315137	3.75	100.65061195773056		2018-06-05 03:50:06.95	8
12122	1597	35	71.53687730741436	3.58	119.25485199068052		2018-01-09 07:01:22.69	2
12123	1597	162	33.56789820016516	1.68	20.74933075124107	6.116739832501099	2019-11-26 07:44:21.546	4
12124	1597	189	93.27738254731509	4.66	101.50071723335759		2019-07-14 12:40:55.145	6
12125	1597	112	27.55292434006023	1.38	26.522142485516788		2017-10-02 09:41:38.018	6
12126	1597	54	62.09360840402396	3.1	74.82603533025585		2020-02-24 21:00:58.011	2
12127	1597	105	35.149014295079674	1.76	44.7685910389656		2017-08-31 03:54:57.65	9
12128	1597	166	25.536330427467956	1.28	24.831547725409777		2016-09-17 00:20:51.61	6
12129	1597	198	70.14610686710009	3.51	106.18643861632532		2018-05-27 15:57:45.691	4
12130	1597	179	45.549391048892794	2.28	56.208081457296785		2017-11-07 07:17:20.068	3
12131	1597	143	61.1983004605443	3.06	102.00213225748273		2020-03-23 06:25:13.842	1
12132	1597	108	33.39659192329691	1.67	33.864410780922135		2017-12-31 20:02:41.686	3
12133	1597	172	122.3651993029456	6.12	80.30693451630854		2020-02-18 07:58:46.518	2
12134	1597	144	61.1983004605443	3.06	61.22454870186296		2018-01-19 19:17:43.412	2
12135	1597	117	55.024851254077866	2.75	95.59823199231907		2020-03-17 05:28:49.293	1
12136	1597	112	41.329386510090345	2.07	50.302099437416295		2019-04-27 03:44:36.041	4
12137	1597	184	116.09741230191975	5.8	99.61130268266815		2019-05-19 05:53:15.919	6
12138	1597	94	109.21864156655383	5.46	146.1331558339684		2018-11-19 08:50:31.646	4
12139	1597	129	148.1672972165937	7.41	99.83236123970438		2018-09-17 05:27:01.897	5
12140	1597	4	110.98767151282252	5.55	99.49886728088096		2018-09-11 13:23:56.464	4
12141	1598	31	105.65346467128523	4.75	119.14491996977658		2019-08-19 01:11:44.915	7
12142	1598	129	148.1672972165937	6.67	208.85937916989283	7.787234655116876	2019-12-03 13:03:00.894	2
12143	1599	20	37.32649625046575	1.08	39.50067017565254		2018-04-26 11:09:39.039	3
12144	1599	22	32.136779940663494	0.93	19.95429815822307		2018-11-30 18:20:47.168	3
12145	1599	151	91.61302306843446	2.66	132.89368282678842		2018-09-07 00:08:25.094	5
12146	1599	61	23.537915510955656	0.68	17.454740126347794		2019-07-03 01:53:35.936	3
12147	1599	85	54.90104734428525	1.59	53.22837106329921		2018-03-15 00:07:46.95	10
12148	1599	141	126.20312547576883	3.66	219.60391809975908	3.2872346551168765	2019-10-12 01:13:57.929	5
12149	1599	17	79.93608046792765	2.32	125.4202036792881		2019-01-09 10:16:05.866	2
12150	1599	195	109.78077396807234	3.18	52.4597334436361		2019-12-14 08:42:48.184	2
12151	1599	34	49.535942579421324	1.44	39.57211434540742		2016-11-24 16:30:22.952	3
12152	1600	10	47.6793282102869	2.98	21.46060415163025		2019-01-15 19:16:06.256	2
12153	1600	175	117.3248094335266	7.33	144.52427866012277	3.2872346551168765	2019-11-04 03:51:41.71	3
12154	1600	14	25.09876359271891	1.57	36.70867880326958		2017-10-02 20:09:06.078	5
12155	1600	165	38.30449564120193	2.39	25.44286792311184		2018-03-22 01:24:41.624	1
12156	1600	58	78.14578007078882	4.88	52.45238896288233		2018-03-01 20:32:39.362	1
12157	1600	174	111.61430894181083	6.98	166.76906103724687		2020-03-27 06:24:00.881	1
12158	1601	195	109.78077396807234	5.21	119.50178690479194		2019-11-19 02:10:25.712	2
12159	1601	174	111.61430894181083	5.3	121.01393145124986		2019-02-09 15:46:40.021	1
12160	1601	154	81.87529553312261	3.89	78.9420381287229		2018-09-29 12:09:13.519	3
12161	1601	165	38.30449564120193	1.82	31.868259665275758		2019-08-10 16:12:19.059	7
12162	1601	18	81.90307121097293	3.89	143.88596577199465		2018-06-10 00:32:37.298	8
12163	1601	161	47.59120561297272	2.26	41.96765084525068		2019-05-09 12:13:36.997	4
12164	1601	33	47.7448636959614	2.27	24.01473555365097		2019-06-15 18:53:34.881	4
12165	1601	129	148.1672972165937	7.04	244.76830578360685	3.2872346551168765	2019-01-23 10:20:21.464	2
12166	1601	185	39.57700083851661	1.88	37.686957552527474		2018-11-05 05:16:15.584	3
12167	1601	179	68.32408657333919	3.25	37.86560296565437		2018-06-20 00:31:05.752	6
12168	1601	79	41.616917284159726	1.98	20.486098851636648		2018-11-25 11:37:50.862	4
12169	1601	126	125.24398120308456	5.95	213.72063640216714		2020-03-24 04:04:45.441	1
12170	1601	10	47.6793282102869	2.26	37.15030682508261		2019-07-09 19:19:58.259	5
12171	1601	165	38.30449564120193	1.82	60.80187995278243		2020-02-11 15:50:42.255	2
12172	1601	121	40.44528328808107	1.92	23.769537502194073		2020-02-25 08:36:04.486	2
12173	1601	15	37.648145389078365	1.79	37.67292948951157	0.6011778347571006	2018-01-21 03:37:14.281	2
12174	1601	125	80.39699207990944	3.82	52.01472981917063		2018-01-06 15:59:49.717	2
12175	1601	98	112.41825444654248	5.34	80.46853699738247		2019-09-27 06:43:41.838	5
12176	1601	185	39.57700083851661	1.88	51.13206218932299		2018-03-15 11:57:20.355	1
12177	1601	169	59.53172693453274	2.83	50.25476350728691		2018-09-05 07:15:22.007	3
12178	1601	102	47.04215255778118	2.23	50.45352341335906		2019-01-19 20:09:11	1
12179	1602	16	66.11029954877317	0	71.62990263695245		2018-08-01 12:44:59.731	6
12180	1602	185	39.57700083851661	0	40.766514486293175		2019-03-13 13:24:52.359	1
12181	1602	22	32.136779940663494	0	15.995633997708525		2018-05-18 09:46:16.696	3
12182	1602	188	33.87738254731509	0	24.615273762985794		2019-03-31 14:31:11.728	1
12183	1602	168	118.93172693453273	0	75.0693381743027		2018-09-16 19:03:40.908	2
12184	1602	180	45.549391048892794	0	33.35060705173666	0.6011778347571006	2017-07-16 01:02:23.616	2
12185	1602	151	61.07534871228964	0	74.49618779507432		2017-09-02 05:05:59.963	3
12186	1602	69	73.38772304360626	0	116.12429412425837		2018-03-17 17:28:39.413	1
12187	1602	109	119.04991068193098	0	160.39265071390602		2019-01-13 14:49:12.153	1
12188	1602	139	51.18512212784679	0	61.477409510276445		2016-07-14 02:22:43.093	2
12189	1602	94	109.21864156655383	0	83.80444830343352		2020-02-20 23:35:00.765	1
12190	1602	47	84.0766209826718	0	46.846405964763505		2018-09-25 12:38:45.29	5
12191	1602	136	105.20402317157343	0	129.54191919495273		2018-09-21 08:59:10.444	3
12192	1602	89	42.47974183693326	0	24.686432512007386		2017-01-30 02:50:00.909	1
12193	1602	195	73.18718264538155	0	36.5501487062798		2017-02-24 22:23:33.819	2
12194	1602	11	132.45679913492563	0	59.53143538688195		2019-02-22 10:18:18.256	2
12195	1602	32	107.1448636959614	0	72.33114202704209		2018-04-14 05:46:08.249	2
12196	1602	183	37.7982748679465	0	48.94800244291631		2017-03-19 10:49:22.618	0
12197	1602	158	139.8942352373801	0	59.03647783235574		2018-11-02 06:54:15.225	1
12198	1602	60	19.86809834572766	0	27.45981210984508		2017-12-07 04:54:43.909	1
12199	1602	184	116.09741230191975	0	176.57511396712476		2019-03-17 16:54:02.248	0
12200	1602	40	99.66240044231697	0	43.80829607942669		2018-10-18 16:41:57.937	4
12201	1602	78	41.616917284159726	0	66.08473208537174		2020-01-23 13:29:25.886	1
12202	1602	79	41.616917284159726	0	59.818487404346826		2020-03-30 19:18:14.972	4
12203	1602	138	75.96718984479077	0	51.511636384948744		2017-10-17 03:06:57.564	2
12204	1602	77	67.34461152277315	0	31.95030061210139		2017-11-05 06:02:32.108	2
12205	1602	109	119.04991068193098	0	85.55684761217287	0.6011778347571006	2018-11-04 17:01:27.648	2
12206	1603	28	68.12471180754113	0	34.91073886175211		2018-08-29 20:49:03.241	4
12207	1603	113	110.47725376186015	0	132.25893692189248		2019-06-07 13:28:08.627	6
12208	1603	9	87.46968147789205	0	118.54351599127925		2019-07-31 18:06:27.265	6
12209	1603	102	47.04215255778118	0	38.47577680707479		2019-08-30 15:45:08.545	10
12210	1603	198	70.14610686710009	0	113.26157181743544		2019-11-10 12:32:19.003	3
12211	1606	94	72.81242771103588	5.1	90.55084196486293	4.717935799963269	2017-09-17 19:59:57.897	4
12212	1608	172	122.3651993029456	4.89	158.0920291482765		2019-05-26 17:30:55.814	5
12213	1608	82	60.89545738030947	2.44	40.76425046719903		2019-01-19 15:01:28.319	3
12214	1608	159	35.53017445377361	1.42	27.236718461432822		2019-09-22 11:19:44.165	6
12215	1608	172	122.3651993029456	4.89	124.88908810789266		2019-01-12 10:59:45.845	2
12216	1608	177	128.8192981944599	5.15	195.26254259141064		2020-04-13 12:24:54.824	3
12217	1608	49	131.42865839323724	5.26	86.57533391662014		2020-03-24 16:48:01.632	1
12218	1608	200	73.20395711799151	2.93	72.56493404366526		2018-06-28 04:22:47.276	7
12219	1608	100	67.83486485383094	2.71	94.55916049430651		2018-10-23 09:58:27.317	5
12220	1608	26	68.12471180754113	2.72	49.44628124806003		2019-05-29 20:11:17.011	5
12221	1608	92	83.2616179105333	3.33	121.29691285636747		2017-05-15 06:59:14.417	6
12222	1610	69	73.38772304360626	2.94	106.62239576487353		2018-08-12 23:45:51.36	10
12223	1610	108	50.094887884945365	2	42.733324474312475		2019-05-17 08:01:55.422	6
12224	1610	145	61.1983004605443	2.45	68.27277142204149	4.717935799963269	2019-09-23 22:29:30.237	7
12225	1610	152	48.89568729900663	1.96	43.437696628036534		2018-12-11 14:53:13.113	2
12226	1610	54	62.09360840402396	2.48	39.514620991950785		2019-02-22 12:18:02.933	2
12227	1610	133	45.654646865558064	1.83	44.82610713131423		2017-03-02 23:32:24.734	1
12228	1610	73	71.6287722595695	2.87	112.4639037448502		2019-11-26 14:34:28.639	3
12229	1610	25	68.62263967182464	2.74	114.61970103862818		2019-02-05 07:16:21.839	1
12230	1610	72	142.20381898788685	5.69	208.1355243116021		2019-07-04 13:44:00.663	6
12231	1610	156	20.41053609936413	0.82	30.14123929245095		2017-08-21 08:36:58.219	8
12232	1610	33	31.829909130640935	1.27	28.05785416621099		2017-06-02 17:43:01.77	7
12233	1610	51	50.433725012700116	2.02	36.96947812934422		2017-09-01 07:52:28.612	7
12234	1610	143	61.1983004605443	2.45	51.9208229006967		2020-02-14 13:18:47.112	2
12235	1610	148	138.9817182254566	5.56	243.7502906228855		2019-06-13 15:28:27.222	7
12236	1610	127	134.48016314504417	5.38	225.37466071234428		2019-08-21 19:51:28.235	8
12237	1610	131	113.11722203337729	4.52	151.94884231852373		2019-11-07 16:51:16.035	4
12238	1610	173	122.3651993029456	4.89	85.7169295988113		2019-12-25 07:08:14.648	2
12239	1610	49	131.42865839323724	5.26	83.47138839172138		2019-02-23 11:39:06.698	2
12240	1611	51	75.65058751905018	3.59	118.82891715933022		2018-09-03 21:17:42.687	7
12241	1611	49	87.61910559549149	4.16	116.09259654513255		2017-09-13 15:13:08.578	7
12242	1611	87	117.25536340498041	5.57	65.390115331814		2020-02-17 22:53:58.858	2
12243	1611	21	60.57501609456816	2.88	45.96585021763257		2018-12-26 19:10:22.284	2
12244	1611	102	47.04215255778118	2.23	67.13253126371593		2019-03-21 11:52:37.847	1
12245	1611	69	73.38772304360626	3.49	46.84107679280527		2019-08-26 18:39:19.892	8
12246	1611	65	68.22769726470014	3.24	68.31183562985872		2020-03-14 13:32:03.368	1
12247	1612	200	48.802638078661005	2.5	58.15039544420686		2017-09-29 19:47:46.963	6
12248	1612	80	54.91325681036414	2.81	64.81401961481116		2020-01-08 05:17:56.003	2
12249	1612	61	15.691943673970439	0.8	14.50727180500644		2017-10-05 16:13:31.928	7
12250	1612	142	70.34853057210945	3.61	110.45409744289437		2019-07-28 11:44:51.755	6
12251	1612	10	47.6793282102869	2.44	34.87753584769906		2019-09-21 00:38:57.62	6
12252	1612	200	73.20395711799151	3.75	63.53258452188454		2018-11-08 13:20:31.884	4
12253	1613	44	76.35255205175756	2.21	124.42073616520202		2019-04-08 01:45:17.128	4
12254	1613	50	53.64019616819762	1.56	57.63684896326685		2018-11-19 16:12:23.577	4
12255	1613	170	105.07665741496471	3.05	120.6663389877791		2019-07-15 06:59:40.996	6
12256	1613	97	112.41825444654248	3.26	76.78950684945343	5.361498766854318	2019-09-29 04:48:49.402	6
12257	1613	103	47.04215255778118	1.36	57.31705407750403	5.361498766854318	2019-12-23 17:49:43.819	3
12258	1613	168	118.93172693453273	3.45	140.42151965845292		2020-04-14 04:58:36.427	4
12259	1613	131	75.41148135558485	2.19	97.16092562315224		2017-11-26 01:00:19.534	3
12260	1613	19	64.00675097561322	1.86	34.36528341557895		2018-11-16 03:39:45.399	3
12261	1613	151	91.61302306843446	2.66	67.90044078172426		2019-06-18 11:55:42.106	6
12262	1613	144	61.1983004605443	1.77	63.524867943948365		2018-06-24 18:33:37.603	8
12263	1613	35	71.53687730741436	2.07	106.4459865904866		2018-09-26 18:27:03.636	6
12264	1613	196	46.76407124473339	1.36	52.93577702288397		2017-03-20 09:32:30.085	1
12265	1613	148	138.9817182254566	4.03	183.38538322810604		2020-02-02 03:03:23.792	2
12266	1613	14	37.648145389078365	1.09	47.36759060227983		2018-07-15 19:45:53.895	7
12267	1613	171	105.07665741496471	3.05	132.31201616501306		2018-01-31 17:22:58.51	2
12268	1613	186	98.9770008385166	2.87	112.428366320231		2019-10-04 11:55:13.103	5
12269	1613	62	133.5202262591817	3.87	148.6701846460059		2019-05-22 18:34:38.578	4
12270	1614	76	63.82421061366486	3.57	41.323040748495444	9.861498766854318	2019-04-23 13:02:26.382	4
12271	1614	19	64.00675097561322	3.58	43.82586769466958	5.361498766854318	2020-01-14 20:18:20.509	3
12272	1615	179	45.549391048892794	3.13	46.59907032728775		2017-06-22 16:30:44.645	8
12273	1615	68	115.24343882309758	7.92	123.71604252599921		2018-04-06 16:17:45.258	3
12274	1615	41	63.50890855689462	4.37	100.16857486492827		2019-11-10 19:38:11.823	4
12275	1616	69	73.38772304360626	3.67	36.63119398457146		2018-10-22 02:45:05.01	7
12276	1616	147	66.64727121216615	3.33	113.58832799626525		2018-10-27 17:47:24.594	6
12277	1616	91	65.09432810381134	3.25	64.73016442160991		2020-04-10 03:24:52.414	3
12278	1616	178	117.32963250370614	5.87	96.42987962463837	5.84920285503996	2018-01-06 13:26:00.544	1
12279	1616	129	148.1672972165937	7.41	266.6121788350334		2019-08-26 19:15:00.577	5
12280	1616	30	42.7829881204479	2.14	24.900633250347553		2017-07-23 16:41:38.582	5
12281	1616	86	92.31436670850246	4.62	55.074900274131316		2018-09-27 12:26:56.69	5
12282	1616	85	54.90104734428525	2.75	42.36782531869004		2018-03-22 01:51:51.882	1
12283	1616	148	138.9817182254566	6.95	181.9188114716516		2018-12-21 15:48:40.936	1
12284	1616	180	68.32408657333919	3.42	116.53524437154002	5.84920285503996	2020-01-29 21:53:02.099	1
12285	1617	20	37.32649625046575	2.24	54.650637206689645		2018-04-23 07:42:42.955	1
12286	1617	124	110.93145648834248	6.66	198.08373009244548		2020-02-17 07:15:29.84	1
12287	1617	26	68.12471180754113	4.09	56.029650955998534		2019-09-27 07:56:58.12	2
12288	1617	135	45.80402317157342	2.75	67.18931834506218		2020-02-23 07:05:08.541	1
12289	1617	19	64.00675097561322	3.84	85.16529971399187	1.3492028550399597	2019-06-18 23:26:18.312	5
12290	1617	73	71.6287722595695	4.3	121.31284738929976	1.3492028550399597	2018-10-16 09:46:38.962	4
12291	1617	120	55.668009001928525	3.34	73.39584268750122		2017-03-25 04:39:03.746	0
12292	1617	47	84.0766209826718	5.04	77.35827425341867		2020-03-20 06:31:35.505	0
12293	1619	46	78.6996782532274	4.03	76.01618693449191		2016-09-16 14:22:53.276	2
12294	1619	5	124.1176465275534	6.36	56.83570480901255		2019-03-29 06:59:56.886	0
12295	1619	178	117.32963250370614	6.01	135.23220592145694		2020-04-17 21:51:45.894	2
12296	1619	13	75.0861692740371	3.85	87.26762543605426		2017-10-02 17:44:54.225	4
12297	1619	93	49.81864156655383	2.55	83.06579773298381		2019-10-26 09:12:34.269	3
12298	1619	82	60.89545738030947	3.12	65.22957590175088		2018-01-04 21:51:19.874	1
12299	1620	138	75.96718984479077	4.56	95.86292757700087		2017-11-25 22:17:47.829	2
12300	1622	150	128.55415037577922	7.39	172.0137752583383		2018-03-16 15:10:30.327	1
12301	1622	78	41.616917284159726	2.39	34.19004515214126	1.3492028550399597	2019-06-10 10:24:31.664	6
12302	1622	135	45.80402317157342	2.63	47.722992155898474		2019-08-01 08:46:38.889	5
12303	1622	119	28.95876219768256	1.67	19.327660778569197		2017-06-04 11:38:49.828	5
12304	1622	157	93.26282349158673	5.36	68.55827693335641		2017-07-21 06:23:35.579	5
12305	1622	82	60.89545738030947	3.5	52.90677862806212		2019-04-20 11:22:00.588	3
12306	1622	198	70.14610686710009	4.03	31.973727322727505		2020-03-11 14:18:28.322	1
12307	1622	30	64.17448218067184	3.69	98.11066488855167		2019-05-09 00:45:32.179	3
12308	1622	143	40.7988669736962	2.35	65.7888739779315		2017-02-04 19:25:57.816	1
12309	1622	44	76.35255205175756	4.39	95.16984032483997	0.3172895481988114	2020-01-12 19:24:46.098	1
12310	1623	75	125.81276373452337	6.29	73.2585293979636		2019-10-01 14:16:53.422	3
12311	1623	160	47.59120561297272	2.38	62.56088441014518	0.3172895481988114	2018-07-04 03:18:12.558	2
12312	1623	2	105.11984419607644	5.26	147.17653555196458		2019-09-27 19:46:37.959	3
12313	1623	46	78.6996782532274	3.93	83.58950745654651		2017-10-12 19:18:32.139	3
12314	1623	148	138.9817182254566	6.95	186.44921866779927		2019-04-16 20:29:22.111	1
12315	1623	109	79.36660712128732	3.97	47.55631421785588		2017-06-21 03:07:35.941	4
12316	1623	97	112.41825444654248	5.62	183.37495421300972		2018-09-13 04:49:51.643	3
12317	1623	53	44.27587240151534	2.21	51.226191088929994		2020-02-04 14:24:47.38	1
12318	1623	59	89.20214751859149	4.46	112.16867631070271		2018-10-30 02:02:33.358	2
12319	1623	5	124.1176465275534	6.21	209.1994297394114	4.817289548198811	2019-03-07 13:41:29.465	0
12320	1623	13	75.0861692740371	3.75	131.23642692492723		2017-02-05 01:03:36.216	1
12321	1623	154	81.87529553312261	4.09	147.9773251845921		2019-01-15 09:41:57.92	1
12322	1623	29	123.57448218067185	6.18	77.17092373190775		2018-02-16 03:52:11.259	1
12323	1623	79	27.74461152277315	1.39	35.92725101730324		2017-10-18 18:49:38.856	3
12324	1623	167	97.70449564120193	4.89	125.73462879437476		2020-02-14 03:03:03.269	1
12325	1624	115	77.91196471862148	0	79.58039867185171		2019-10-21 01:46:21.96	5
12326	1624	86	92.31436670850246	0	94.89314819218284		2019-12-19 04:06:27.709	2
