id.int64()	account_id.int64()	payment.decimal()	expected_invoice.boolean()	plan.string()	date_received.date(2006-03-02 15:04:05.99999999)
8702	1335	295.00	true	Basic	2026-05-03 00:00:00
8703	1287	251.50	true	Basic	2026-05-03 00:00:00
8704	1332	251.50	true	Basic	2026-05-03 00:00:00
8705	1342	295.00	true	Basic	2026-05-03 00:00:00
8706	1323	251.50	true	Basic	2026-05-03 00:00:00
8707	1289	1002.60	true	Basic	2026-05-03 00:00:00
8708	1297	251.50	true	Basic	2026-05-03 00:00:00
8709	1309	9096.50	true	Business	2026-05-03 00:00:00
8710	1304	251.50	true	Basic	2026-05-03 00:00:00
8711	1293	953.30	true	Basic	2026-05-03 00:00:00
8712	1305	425.50	true	Basic	2026-05-03 00:00:00
8713	1330	1455.00	true	Business	2026-05-03 00:00:00
8714	1320	477.70	true	Basic	2026-05-03 00:00:00
8715	1295	3076.10	true	Business	2026-05-03 00:00:00
8716	1329	292.10	true	Basic	2026-05-03 00:00:00
8717	1321	3139.90	true	Business	2026-05-03 00:00:00
8718	1326	251.50	true	Basic	2026-05-03 00:00:00
8719	1294	251.50	true	Basic	2026-05-03 00:00:00
8720	1324	295.00	true	Basic	2026-05-03 00:00:00
8721	1313	1455.00	true	Business	2026-05-03 00:00:00
8722	1301	251.50	true	Basic	2026-05-03 00:00:00
8723	1328	599.50	true	Basic	2026-05-03 00:00:00
8724	1331	295.00	true	Basic	2026-05-03 00:00:00
8725	1292	518.30	true	Basic	2026-05-03 00:00:00
8726	1296	251.50	true	Basic	2026-05-03 00:00:00
8727	1325	251.50	true	Basic	2026-05-03 00:00:00
8728	1317	251.50	true	Basic	2026-05-03 00:00:00
8729	1291	251.50	true	Basic	2026-05-03 00:00:00
8730	1302	251.50	true	Basic	2026-05-03 00:00:00
8731	1306	295.00	true	Basic	2026-05-03 00:00:00
8732	1303	251.50	true	Basic	2026-05-03 00:00:00
8733	1300	434.20	true	Basic	2026-05-03 00:00:00
8734	1312	286.30	true	Basic	2026-05-03 00:00:00
8735	1260	295.00	true	Basic	2026-05-04 00:00:00
8736	1281	266.00	true	Basic	2026-05-04 00:00:00
8737	1268	251.50	true	Basic	2026-05-04 00:00:00
8738	1275	5486.00	true	Business	2026-05-04 00:00:00
8739	1248	387.80	true	Basic	2026-05-04 00:00:00
8740	1261	266.00	true	Basic	2026-05-04 00:00:00
8741	1259	614.00	true	Basic	2026-05-04 00:00:00
8742	1246	251.50	true	Basic	2026-05-04 00:00:00
8743	1278	364.60	true	Basic	2026-05-04 00:00:00
8744	1285	2583.10	true	Business	2026-05-04 00:00:00
8745	1274	251.50	true	Basic	2026-05-04 00:00:00
8746	1252	295.00	true	Basic	2026-05-04 00:00:00
8747	1258	251.50	true	Basic	2026-05-04 00:00:00
8748	1269	251.50	true	Basic	2026-05-04 00:00:00
8749	1271	324.00	true	Basic	2026-05-04 00:00:00
8750	1249	666.20	true	Basic	2026-05-04 00:00:00
8751	1266	295.00	true	Basic	2026-05-04 00:00:00
8752	1277	251.50	true	Basic	2026-05-04 00:00:00
8753	1265	3798.20	true	Business	2026-05-04 00:00:00
8754	1270	251.50	true	Basic	2026-05-04 00:00:00
8755	1244	474.80	true	Basic	2026-05-04 00:00:00
8756	1264	306.60	true	Basic	2026-05-04 00:00:00
8757	1286	7556.60	true	Business	2026-05-04 00:00:00
8758	1279	251.50	true	Basic	2026-05-04 00:00:00
8759	1276	251.50	true	Basic	2026-05-04 00:00:00
8760	1255	295.00	true	Basic	2026-05-04 00:00:00
8761	1282	382.00	true	Basic	2026-05-04 00:00:00
8762	1262	875.00	true	Premium	2026-05-04 00:00:00
8763	1254	408.10	true	Basic	2026-05-04 00:00:00
8764	1267	1455.00	true	Business	2026-05-04 00:00:00
8765	1251	370.40	true	Basic	2026-05-04 00:00:00
8766	1253	295.00	true	Basic	2026-05-04 00:00:00
8767	1247	1869.70	true	Business	2026-05-04 00:00:00
8768	1256	251.50	true	Basic	2026-05-04 00:00:00
8769	1263	1455.00	true	Business	2026-05-04 00:00:00
8770	1257	295.00	true	Basic	2026-05-04 00:00:00
8771	1245	489.30	true	Basic	2026-05-04 00:00:00
8772	1280	251.50	true	Basic	2026-05-04 00:00:00
8773	1284	251.50	true	Basic	2026-05-04 00:00:00
8774	1250	628.50	true	Basic	2026-05-04 00:00:00
8775	1273	251.50	true	Basic	2026-05-04 00:00:00
8776	1272	251.50	true	Basic	2026-05-04 00:00:00
8777	1283	295.00	true	Basic	2026-05-04 00:00:00
8778	1220	295.00	true	Basic	2026-05-05 00:00:00
8779	1225	251.50	true	Basic	2026-05-05 00:00:00
8780	1240	292.10	true	Basic	2026-05-05 00:00:00
8781	1234	251.50	true	Basic	2026-05-05 00:00:00
8782	1212	280.50	true	Basic	2026-05-05 00:00:00
8783	1235	295.00	true	Basic	2026-05-05 00:00:00
8784	1221	251.50	true	Basic	2026-05-05 00:00:00
8785	1241	2867.30	true	Basic	2026-05-05 00:00:00
8786	1242	425.50	true	Basic	2026-05-05 00:00:00
8787	1233	280.50	true	Basic	2026-05-05 00:00:00
8788	1210	982.30	true	Basic	2026-05-05 00:00:00
8789	1228	295.00	true	Basic	2026-05-05 00:00:00
8790	1231	251.50	true	Basic	2026-05-05 00:00:00
8791	1236	251.50	true	Basic	2026-05-05 00:00:00
8792	1211	602.40	true	Basic	2026-05-05 00:00:00
8793	1219	912.70	true	Basic	2026-05-05 00:00:00
8794	1223	237.00	true	Basic	2026-05-05 00:00:00
8795	1208	512.50	true	Basic	2026-05-05 00:00:00
8796	1243	431.30	true	Basic	2026-05-05 00:00:00
8797	1213	602.40	true	Basic	2026-05-05 00:00:00
8798	1206	2623.70	true	Business	2026-05-05 00:00:00
8799	1214	251.50	true	Basic	2026-05-05 00:00:00
8800	1218	219.60	true	Basic	2026-05-05 00:00:00
8801	1237	251.50	true	Basic	2026-05-05 00:00:00
8802	1216	309.50	true	Basic	2026-05-05 00:00:00
8803	1238	338.50	true	Basic	2026-05-05 00:00:00
8804	1226	895.30	true	Basic	2026-05-05 00:00:00
8805	1209	295.00	true	Basic	2026-05-05 00:00:00
8806	1217	251.50	true	Basic	2026-05-05 00:00:00
8807	1215	251.50	true	Basic	2026-05-05 00:00:00
8808	1207	411.00	true	Basic	2026-05-05 00:00:00
8809	1239	251.50	true	Basic	2026-05-05 00:00:00
8810	1229	251.50	true	Basic	2026-05-05 00:00:00
8811	1227	251.50	true	Basic	2026-05-05 00:00:00
8812	1224	324.00	true	Basic	2026-05-05 00:00:00
8813	1222	251.50	true	Basic	2026-05-05 00:00:00
8814	1185	251.50	true	Basic	2026-05-06 00:00:00
8815	1189	411.00	true	Basic	2026-05-06 00:00:00
8816	1195	251.50	true	Basic	2026-05-06 00:00:00
8817	1203	1455.00	true	Business	2026-05-06 00:00:00
8818	1183	295.00	true	Basic	2026-05-06 00:00:00
8819	1204	1455.00	true	Business	2026-05-06 00:00:00
8820	1174	251.50	true	Basic	2026-05-06 00:00:00
8821	1192	251.50	true	Basic	2026-05-06 00:00:00
8822	1198	1542.00	true	Business	2026-05-06 00:00:00
8823	1166	251.50	true	Basic	2026-05-06 00:00:00
8824	1180	350.10	true	Basic	2026-05-06 00:00:00
8825	1164	1455.00	true	Business	2026-05-06 00:00:00
8826	1163	364.60	true	Basic	2026-05-06 00:00:00
8827	1176	309.50	true	Basic	2026-05-06 00:00:00
8828	1201	251.50	true	Basic	2026-05-06 00:00:00
8829	1184	318.20	true	Basic	2026-05-06 00:00:00
8830	1190	251.50	true	Basic	2026-05-06 00:00:00
8831	1171	280.50	true	Basic	2026-05-06 00:00:00
8832	1179	1753.70	true	Basic	2026-05-06 00:00:00
8833	1187	280.50	true	Basic	2026-05-06 00:00:00
8834	1205	1455.00	true	Business	2026-05-06 00:00:00
8835	1194	251.50	true	Basic	2026-05-06 00:00:00
8836	1188	309.50	true	Basic	2026-05-06 00:00:00
8837	1181	860.50	true	Basic	2026-05-06 00:00:00
8838	1177	483.50	true	Basic	2026-05-06 00:00:00
8839	1173	309.50	true	Basic	2026-05-06 00:00:00
8840	1196	280.50	true	Basic	2026-05-06 00:00:00
8841	1178	280.50	true	Basic	2026-05-06 00:00:00
8842	1170	382.00	true	Basic	2026-05-06 00:00:00
8843	1169	309.50	true	Basic	2026-05-06 00:00:00
8844	1197	251.50	true	Basic	2026-05-06 00:00:00
8845	1167	251.50	true	Basic	2026-05-06 00:00:00
8846	1182	251.50	true	Basic	2026-05-06 00:00:00
8847	1175	251.50	true	Basic	2026-05-06 00:00:00
8848	1142	1455.00	true	Business	2026-05-07 00:00:00
8849	1147	251.50	true	Basic	2026-05-07 00:00:00
8850	1121	271.80	true	Basic	2026-05-07 00:00:00
8851	1145	251.50	true	Basic	2026-05-07 00:00:00
8852	1128	883.70	true	Basic	2026-05-07 00:00:00
8853	1127	802.50	true	Basic	2026-05-07 00:00:00
8854	1125	1521.70	true	Business	2026-05-07 00:00:00
8855	1140	251.50	true	Basic	2026-05-07 00:00:00
8856	1119	251.50	true	Basic	2026-05-07 00:00:00
8857	1154	358.80	true	Basic	2026-05-07 00:00:00
8858	1149	280.50	true	Basic	2026-05-07 00:00:00
8859	1144	251.50	true	Basic	2026-05-07 00:00:00
8860	1141	373.30	true	Basic	2026-05-07 00:00:00
8861	1158	1455.00	true	Business	2026-05-07 00:00:00
8862	1129	295.00	true	Basic	2026-05-07 00:00:00
8863	1137	483.50	true	Basic	2026-05-07 00:00:00
8864	1135	251.50	true	Basic	2026-05-07 00:00:00
8865	1138	2272.80	true	Basic	2026-05-07 00:00:00
8866	1123	295.00	true	Basic	2026-05-07 00:00:00
8867	1126	3215.30	true	Basic	2026-05-07 00:00:00
8868	1133	263.10	true	Basic	2026-05-07 00:00:00
8869	1132	1455.00	true	Business	2026-05-07 00:00:00
8870	1151	251.50	true	Basic	2026-05-07 00:00:00
8871	1156	1455.00	true	Business	2026-05-07 00:00:00
8872	1155	251.50	true	Basic	2026-05-07 00:00:00
8873	1122	701.00	true	Basic	2026-05-07 00:00:00
8874	1160	251.50	true	Basic	2026-05-07 00:00:00
8875	1130	930.10	true	Basic	2026-05-07 00:00:00
8876	1131	701.00	true	Basic	2026-05-07 00:00:00
8877	1139	353.00	true	Basic	2026-05-07 00:00:00
8878	1136	1455.00	true	Business	2026-05-07 00:00:00
8879	1153	251.50	true	Basic	2026-05-07 00:00:00
8880	1148	2081.40	true	Premium	2026-05-07 00:00:00
8881	1116	251.50	true	Basic	2026-05-07 00:00:00
8882	1118	364.60	true	Basic	2026-05-07 00:00:00
8883	1120	251.50	true	Basic	2026-05-07 00:00:00
8884	1159	2409.10	true	Business	2026-05-07 00:00:00
8885	1161	1455.00	true	Business	2026-05-07 00:00:00
8886	1134	1165.00	true	Basic	2026-05-07 00:00:00
8887	1085	437.10	true	Basic	2026-05-08 00:00:00
8888	1087	251.50	true	Basic	2026-05-08 00:00:00
8889	1103	251.50	true	Basic	2026-05-08 00:00:00
8890	1072	251.50	true	Basic	2026-05-08 00:00:00
8891	1112	379.10	true	Basic	2026-05-08 00:00:00
8892	1090	295.00	true	Basic	2026-05-08 00:00:00
8893	1098	1428.90	true	Basic	2026-05-08 00:00:00
8894	1093	587.90	true	Basic	2026-05-08 00:00:00
8895	1091	251.50	true	Basic	2026-05-08 00:00:00
8896	1104	251.50	true	Basic	2026-05-08 00:00:00
8897	1094	1455.00	true	Business	2026-05-08 00:00:00
8898	1095	251.50	true	Basic	2026-05-08 00:00:00
8899	1068	251.50	true	Basic	2026-05-08 00:00:00
8900	1105	251.50	true	Basic	2026-05-08 00:00:00
8901	1061	266.00	true	Basic	2026-05-08 00:00:00
8902	1076	266.00	true	Basic	2026-05-08 00:00:00
8903	1065	251.50	true	Basic	2026-05-08 00:00:00
8904	1060	280.50	true	Basic	2026-05-08 00:00:00
8905	1084	251.50	true	Basic	2026-05-08 00:00:00
8906	1109	295.00	true	Basic	2026-05-08 00:00:00
8907	1107	251.50	true	Basic	2026-05-08 00:00:00
8908	1111	251.50	true	Basic	2026-05-08 00:00:00
8909	1106	338.50	true	Basic	2026-05-08 00:00:00
8910	1067	251.50	true	Basic	2026-05-08 00:00:00
8911	1113	561.80	true	Basic	2026-05-08 00:00:00
8912	1089	295.00	true	Basic	2026-05-08 00:00:00
8913	1110	251.50	true	Basic	2026-05-08 00:00:00
8914	1064	445.80	true	Basic	2026-05-08 00:00:00
8915	1062	338.50	true	Basic	2026-05-08 00:00:00
8916	1081	469.00	true	Basic	2026-05-08 00:00:00
8917	1077	338.50	true	Basic	2026-05-08 00:00:00
8918	1108	1921.90	true	Business	2026-05-08 00:00:00
8919	1078	384.90	true	Basic	2026-05-08 00:00:00
8920	1071	738.70	true	Basic	2026-05-08 00:00:00
8921	1069	309.50	true	Basic	2026-05-08 00:00:00
8922	1079	251.50	true	Basic	2026-05-08 00:00:00
8923	1063	553.10	true	Basic	2026-05-08 00:00:00
8924	1080	237.00	true	Basic	2026-05-08 00:00:00
8925	1088	364.60	true	Basic	2026-05-08 00:00:00
8926	1073	355.90	true	Basic	2026-05-08 00:00:00
8927	1074	251.50	true	Basic	2026-05-08 00:00:00
8928	1114	251.50	true	Basic	2026-05-08 00:00:00
8929	1075	251.50	true	Basic	2026-05-08 00:00:00
8930	1059	251.50	true	Basic	2026-05-08 00:00:00
8931	999	251.50	true	Basic	2026-05-09 00:00:00
8932	1013	251.50	true	Basic	2026-05-09 00:00:00
8933	1026	590.80	true	Basic	2026-05-09 00:00:00
8934	1037	309.50	true	Basic	2026-05-09 00:00:00
8935	1021	1455.00	true	Business	2026-05-09 00:00:00
8936	1033	280.50	true	Basic	2026-05-09 00:00:00
8937	1015	295.00	true	Basic	2026-05-09 00:00:00
8938	1050	570.50	true	Basic	2026-05-09 00:00:00
8939	1047	1136.00	true	Basic	2026-05-09 00:00:00
8940	1025	251.50	true	Basic	2026-05-09 00:00:00
8941	1031	251.50	true	Basic	2026-05-09 00:00:00
8942	1030	295.00	true	Basic	2026-05-09 00:00:00
8943	1043	251.50	true	Basic	2026-05-09 00:00:00
8944	1036	657.50	true	Basic	2026-05-09 00:00:00
8945	1020	251.50	true	Basic	2026-05-09 00:00:00
8946	1024	251.50	true	Basic	2026-05-09 00:00:00
8947	1029	4827.70	true	Business	2026-05-09 00:00:00
8948	1006	251.50	true	Basic	2026-05-09 00:00:00
8949	1052	251.50	true	Basic	2026-05-09 00:00:00
8950	1017	289.20	true	Basic	2026-05-09 00:00:00
8951	1028	1455.00	true	Business	2026-05-09 00:00:00
8952	1032	251.50	true	Basic	2026-05-09 00:00:00
8953	1055	251.50	true	Basic	2026-05-09 00:00:00
8954	1016	251.50	true	Basic	2026-05-09 00:00:00
8955	1022	251.50	true	Basic	2026-05-09 00:00:00
8956	1054	251.50	true	Basic	2026-05-09 00:00:00
8957	1014	266.00	true	Basic	2026-05-09 00:00:00
8958	1042	295.00	true	Basic	2026-05-09 00:00:00
8959	1012	251.50	true	Basic	2026-05-09 00:00:00
8960	1035	2702.00	true	Business	2026-05-09 00:00:00
8961	1002	367.50	true	Basic	2026-05-09 00:00:00
8962	1048	251.50	true	Basic	2026-05-09 00:00:00
8963	1008	355.90	true	Basic	2026-05-09 00:00:00
8964	1057	382.00	true	Basic	2026-05-09 00:00:00
8965	1039	251.50	true	Basic	2026-05-09 00:00:00
8966	1040	266.00	true	Basic	2026-05-09 00:00:00
8967	1056	350.10	true	Basic	2026-05-09 00:00:00
8968	1051	440.00	true	Basic	2026-05-09 00:00:00
8969	1019	338.50	true	Basic	2026-05-09 00:00:00
8970	1011	353.00	true	Basic	2026-05-09 00:00:00
8971	1045	251.50	true	Basic	2026-05-09 00:00:00
8972	1038	8545.50	true	Business	2026-05-09 00:00:00
8973	1053	471.90	true	Basic	2026-05-09 00:00:00
8974	1046	295.00	true	Basic	2026-05-09 00:00:00
8975	1018	251.50	true	Basic	2026-05-09 00:00:00
8976	1000	251.50	true	Basic	2026-05-09 00:00:00
8977	1027	251.50	true	Basic	2026-05-09 00:00:00
8978	992	295.00	true	Basic	2026-05-10 00:00:00
8979	983	251.50	true	Basic	2026-05-10 00:00:00
8980	988	338.50	true	Basic	2026-05-10 00:00:00
8981	981	1051.90	true	Basic	2026-05-10 00:00:00
8982	984	2690.40	true	Basic	2026-05-10 00:00:00
8983	979	251.50	true	Basic	2026-05-10 00:00:00
8984	990	309.50	true	Basic	2026-05-10 00:00:00
8985	985	324.00	true	Basic	2026-05-10 00:00:00
8986	980	251.50	true	Basic	2026-05-10 00:00:00
8987	1447	295.00	true	Basic	2026-06-01 00:00:00
8988	1417	295.00	true	Basic	2026-06-01 00:00:00
8989	1429	295.00	true	Basic	2026-06-01 00:00:00
8990	1454	295.00	true	Basic	2026-06-01 00:00:00
8991	1457	295.00	true	Basic	2026-06-01 00:00:00
8992	1458	251.50	true	Basic	2026-06-01 00:00:00
8993	1400	295.00	true	Basic	2026-06-02 00:00:00
8994	1388	295.00	true	Basic	2026-06-02 00:00:00
8995	1402	463.20	true	Basic	2026-06-02 00:00:00
8996	1396	674.90	true	Basic	2026-06-02 00:00:00
8997	1381	251.50	true	Basic	2026-06-02 00:00:00
8998	1367	251.50	true	Basic	2026-06-02 00:00:00
8999	1372	295.00	true	Basic	2026-06-02 00:00:00
9000	1398	251.50	true	Basic	2026-06-02 00:00:00
9001	1393	431.30	true	Basic	2026-06-02 00:00:00
9002	1290	251.50	true	Basic	2026-06-03 00:00:00
9003	1293	1075.10	true	Basic	2026-06-03 00:00:00
9004	1294	251.50	true	Basic	2026-06-03 00:00:00
9005	1295	3177.60	true	Business	2026-06-03 00:00:00
9006	1296	251.50	true	Basic	2026-06-03 00:00:00
9007	1297	251.50	true	Basic	2026-06-03 00:00:00
9008	1298	251.50	true	Basic	2026-06-03 00:00:00
9009	1299	251.50	true	Basic	2026-06-03 00:00:00
9010	1300	457.40	true	Basic	2026-06-03 00:00:00
9011	1301	297.90	true	Basic	2026-06-03 00:00:00
9012	1303	251.50	true	Basic	2026-06-03 00:00:00
9013	1314	251.50	true	Basic	2026-06-03 00:00:00
9014	1304	251.50	true	Basic	2026-06-03 00:00:00
9015	1305	326.90	true	Basic	2026-06-03 00:00:00
9016	1306	295.00	true	Basic	2026-06-03 00:00:00
9017	1309	7542.10	true	Business	2026-06-03 00:00:00
9018	1311	251.50	true	Basic	2026-06-03 00:00:00
9019	1312	303.70	true	Basic	2026-06-03 00:00:00
9020	1313	1455.00	true	Business	2026-06-03 00:00:00
9021	1292	727.10	true	Basic	2026-06-03 00:00:00
9022	1291	251.50	true	Basic	2026-06-03 00:00:00
9023	1331	306.60	true	Basic	2026-06-03 00:00:00
9024	1302	251.50	true	Basic	2026-06-03 00:00:00
9025	1287	251.50	true	Basic	2026-06-03 00:00:00
9026	1288	251.50	true	Basic	2026-06-03 00:00:00
9027	1289	1046.10	true	Basic	2026-06-03 00:00:00
9028	1318	251.50	true	Basic	2026-06-03 00:00:00
9029	1330	1455.00	true	Business	2026-06-03 00:00:00
9030	1319	266.00	true	Basic	2026-06-03 00:00:00
9031	1320	469.00	true	Basic	2026-06-03 00:00:00
9032	1321	3316.80	true	Business	2026-06-03 00:00:00
9033	1324	295.00	true	Basic	2026-06-03 00:00:00
9034	1323	251.50	true	Basic	2026-06-03 00:00:00
9035	1325	251.50	true	Basic	2026-06-03 00:00:00
9036	1326	251.50	true	Basic	2026-06-03 00:00:00
9037	1329	280.50	true	Basic	2026-06-03 00:00:00
9038	1335	295.00	true	Basic	2026-06-03 00:00:00
9039	1332	251.50	true	Basic	2026-06-03 00:00:00
9040	1333	251.50	true	Basic	2026-06-03 00:00:00
9041	1317	495.10	true	Basic	2026-06-03 00:00:00
9042	1328	634.30	true	Basic	2026-06-03 00:00:00
9043	1342	295.00	true	Basic	2026-06-03 00:00:00
9044	1275	6880.90	true	Business	2026-06-04 00:00:00
9045	1269	251.50	true	Basic	2026-06-04 00:00:00
9046	1267	1455.00	true	Business	2026-06-04 00:00:00
9047	1268	251.50	true	Basic	2026-06-04 00:00:00
9048	1265	3473.40	true	Business	2026-06-04 00:00:00
9049	1246	251.50	true	Basic	2026-06-04 00:00:00
9050	1271	329.80	true	Basic	2026-06-04 00:00:00
9051	1272	251.50	true	Basic	2026-06-04 00:00:00
9052	1273	251.50	true	Basic	2026-06-04 00:00:00
9053	1270	251.50	true	Basic	2026-06-04 00:00:00
9054	1244	440.00	true	Basic	2026-06-04 00:00:00
9055	1274	251.50	true	Basic	2026-06-04 00:00:00
9056	1283	295.00	true	Basic	2026-06-04 00:00:00
9057	1278	338.50	true	Basic	2026-06-04 00:00:00
9058	1277	251.50	true	Basic	2026-06-04 00:00:00
9059	1255	295.00	true	Basic	2026-06-04 00:00:00
9060	1253	295.00	true	Basic	2026-06-04 00:00:00
9061	1263	1713.10	true	Business	2026-06-04 00:00:00
9062	1251	402.30	true	Basic	2026-06-04 00:00:00
9063	1261	318.20	true	Basic	2026-06-04 00:00:00
9064	1262	875.00	true	Premium	2026-06-04 00:00:00
9065	1249	738.70	true	Basic	2026-06-04 00:00:00
9066	1252	295.00	true	Basic	2026-06-04 00:00:00
9067	1254	396.50	true	Basic	2026-06-04 00:00:00
9068	1256	251.50	true	Basic	2026-06-04 00:00:00
9069	1276	251.50	true	Basic	2026-06-04 00:00:00
9070	1260	295.00	true	Basic	2026-06-04 00:00:00
9071	1257	295.00	true	Basic	2026-06-04 00:00:00
9072	1258	251.50	true	Basic	2026-06-04 00:00:00
9073	1245	495.10	true	Basic	2026-06-04 00:00:00
9074	1286	5181.50	true	Business	2026-06-04 00:00:00
9075	1259	721.30	true	Basic	2026-06-04 00:00:00
9076	1250	637.20	true	Basic	2026-06-04 00:00:00
9077	1285	2609.20	true	Business	2026-06-04 00:00:00
9078	1279	251.50	true	Basic	2026-06-04 00:00:00
9079	1264	309.50	true	Basic	2026-06-04 00:00:00
9080	1248	411.00	true	Basic	2026-06-04 00:00:00
9081	1280	251.50	true	Basic	2026-06-04 00:00:00
9082	1247	1887.10	true	Business	2026-06-04 00:00:00
9083	1282	382.00	true	Basic	2026-06-04 00:00:00
9084	1266	295.00	true	Basic	2026-06-04 00:00:00
9085	1284	251.50	true	Basic	2026-06-04 00:00:00
9086	1281	266.00	true	Basic	2026-06-04 00:00:00
9087	1210	500.90	true	Basic	2026-06-05 00:00:00
9088	1209	295.00	true	Basic	2026-06-05 00:00:00
9089	1217	251.50	true	Basic	2026-06-05 00:00:00
9090	1224	396.50	true	Basic	2026-06-05 00:00:00
9091	1206	2629.50	true	Business	2026-06-05 00:00:00
9092	1216	309.50	true	Basic	2026-06-05 00:00:00
9093	1214	251.50	true	Basic	2026-06-05 00:00:00
9094	1218	280.50	true	Basic	2026-06-05 00:00:00
9095	1213	509.60	true	Basic	2026-06-05 00:00:00
9096	1225	251.50	true	Basic	2026-06-05 00:00:00
9097	1227	251.50	true	Basic	2026-06-05 00:00:00
9098	1215	251.50	true	Basic	2026-06-05 00:00:00
9099	1212	280.50	true	Basic	2026-06-05 00:00:00
9100	1226	921.40	true	Basic	2026-06-05 00:00:00
9101	1219	988.10	true	Basic	2026-06-05 00:00:00
9102	1240	300.80	true	Basic	2026-06-05 00:00:00
9103	1241	3108.00	true	Basic	2026-06-05 00:00:00
9104	1239	251.50	true	Basic	2026-06-05 00:00:00
9105	1238	338.50	true	Basic	2026-06-05 00:00:00
9106	1237	251.50	true	Basic	2026-06-05 00:00:00
9107	1236	251.50	true	Basic	2026-06-05 00:00:00
9108	1234	251.50	true	Basic	2026-06-05 00:00:00
9109	1242	384.90	true	Basic	2026-06-05 00:00:00
9110	1207	460.30	true	Basic	2026-06-05 00:00:00
9111	1233	280.50	true	Basic	2026-06-05 00:00:00
9112	1243	399.40	true	Basic	2026-06-05 00:00:00
9113	1231	251.50	true	Basic	2026-06-05 00:00:00
9114	1230	251.50	true	Basic	2026-06-05 00:00:00
9115	1229	251.50	true	Basic	2026-06-05 00:00:00
9116	1228	318.20	true	Basic	2026-06-05 00:00:00
9117	1235	680.70	true	Basic	2026-06-05 00:00:00
9118	1223	251.50	true	Basic	2026-06-05 00:00:00
9119	1222	300.80	true	Basic	2026-06-05 00:00:00
9120	1221	251.50	true	Basic	2026-06-05 00:00:00
9121	1208	515.40	true	Basic	2026-06-05 00:00:00
9122	1220	295.00	true	Basic	2026-06-05 00:00:00
9123	1232	251.50	true	Basic	2026-06-05 00:00:00
9124	1211	512.50	true	Basic	2026-06-05 00:00:00
9125	1167	251.50	true	Basic	2026-06-06 00:00:00
9126	1183	295.00	true	Basic	2026-06-06 00:00:00
9127	1181	982.30	true	Basic	2026-06-06 00:00:00
9128	1182	251.50	true	Basic	2026-06-06 00:00:00
9129	1198	1608.70	true	Business	2026-06-06 00:00:00
9130	1179	1788.50	true	Basic	2026-06-06 00:00:00
9131	1203	1455.00	true	Business	2026-06-06 00:00:00
9132	1202	251.50	true	Basic	2026-06-06 00:00:00
9133	1205	1455.00	true	Business	2026-06-06 00:00:00
9134	1164	1455.00	true	Business	2026-06-06 00:00:00
9135	1165	251.50	true	Basic	2026-06-06 00:00:00
9136	1166	251.50	true	Basic	2026-06-06 00:00:00
9137	1186	251.50	true	Basic	2026-06-06 00:00:00
9138	1200	251.50	true	Basic	2026-06-06 00:00:00
9139	1204	1455.00	true	Business	2026-06-06 00:00:00
9140	1195	251.50	true	Basic	2026-06-06 00:00:00
9141	1189	411.00	true	Basic	2026-06-06 00:00:00
9142	1190	251.50	true	Basic	2026-06-06 00:00:00
9143	1199	251.50	true	Basic	2026-06-06 00:00:00
9144	1191	251.50	true	Basic	2026-06-06 00:00:00
9145	1192	266.00	true	Basic	2026-06-06 00:00:00
9146	1197	251.50	true	Basic	2026-06-06 00:00:00
9147	1196	280.50	true	Basic	2026-06-06 00:00:00
9148	1194	251.50	true	Basic	2026-06-06 00:00:00
9149	1188	364.60	true	Basic	2026-06-06 00:00:00
9150	1201	251.50	true	Basic	2026-06-06 00:00:00
9151	1187	280.50	true	Basic	2026-06-06 00:00:00
9152	1175	271.80	true	Basic	2026-06-06 00:00:00
9153	1180	338.50	true	Basic	2026-06-06 00:00:00
9154	1176	309.50	true	Basic	2026-06-06 00:00:00
9155	1184	382.00	true	Basic	2026-06-06 00:00:00
9156	1162	251.50	true	Basic	2026-06-06 00:00:00
9157	1163	367.50	true	Basic	2026-06-06 00:00:00
9158	1177	498.00	true	Basic	2026-06-06 00:00:00
9159	1185	251.50	true	Basic	2026-06-06 00:00:00
9160	1178	280.50	true	Basic	2026-06-06 00:00:00
9161	1173	309.50	true	Basic	2026-06-06 00:00:00
9162	1174	251.50	true	Basic	2026-06-06 00:00:00
9163	1171	237.00	true	Basic	2026-06-06 00:00:00
9164	1170	277.60	true	Basic	2026-06-06 00:00:00
9165	1169	309.50	true	Basic	2026-06-06 00:00:00
9166	1168	309.50	true	Basic	2026-06-06 00:00:00
9167	1172	367.50	true	Basic	2026-06-06 00:00:00
9168	1193	251.50	true	Basic	2026-06-06 00:00:00
9169	1139	353.00	true	Basic	2026-06-07 00:00:00
9170	1155	251.50	true	Basic	2026-06-07 00:00:00
9171	1161	1455.00	true	Business	2026-06-07 00:00:00
9172	1140	251.50	true	Basic	2026-06-07 00:00:00
9173	1154	355.90	true	Basic	2026-06-07 00:00:00
9174	1160	251.50	true	Basic	2026-06-07 00:00:00
9175	1138	2922.40	true	Basic	2026-06-07 00:00:00
9176	1159	2441.00	true	Business	2026-06-07 00:00:00
9177	1136	1455.00	true	Business	2026-06-07 00:00:00
9178	1135	251.50	true	Basic	2026-06-07 00:00:00
9179	1153	251.50	true	Basic	2026-06-07 00:00:00
9180	1117	251.50	true	Basic	2026-06-07 00:00:00
9181	1129	295.00	true	Basic	2026-06-07 00:00:00
